,city,lat_long,lat,lon,weather_json,temp,humidity,wind_speed,cloudiness
145,airai,"(8.97751166538842, 143.08082374969274)",8.97751166538842,143.08082374969274,"{'coord': {'lon': 143.08, 'lat': 8.98}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 83.89, 'pressure': 1025.69, 'humidity': 100, 'temp_min': 83.89, 'temp_max': 83.89, 'sea_level': 1025.69, 'grnd_level': 1025.69}, 'wind': {'speed': 9.42, 'deg': 71.5013}, 'clouds': {'all': 8}, 'dt': 1529621670, 'sys': {'message': 0.0038, 'sunrise': 1529525408, 'sunset': 1529570942}, 'id': 0, 'name': '', 'cod': 200}",83.89,100,9.42,8
146,nantucket,"(37.08820733421916, -67.91305719629828)",37.088207334219156,-67.91305719629828,"{'coord': {'lon': -67.91, 'lat': 37.09}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 77.05, 'pressure': 1022.13, 'humidity': 95, 'temp_min': 77.05, 'temp_max': 77.05, 'sea_level': 1022.17, 'grnd_level': 1022.13}, 'wind': {'speed': 15.39, 'deg': 207.001}, 'clouds': {'all': 64}, 'dt': 1529621671, 'sys': {'message': 0.0048, 'sunrise': 1529572336, 'sunset': 1529625304}, 'id': 0, 'name': '', 'cod': 200}",77.05,95,15.39,64
147,ust-maya,"(60.11123374241791, 134.11016318585064)",60.11123374241791,134.11016318585064,"{'coord': {'lon': 134.11, 'lat': 60.11}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 51.67, 'pressure': 985.01, 'humidity': 78, 'temp_min': 51.67, 'temp_max': 51.67, 'sea_level': 1018.72, 'grnd_level': 985.01}, 'wind': {'speed': 6.51, 'deg': 98.5013}, 'rain': {'3h': 0.265}, 'clouds': {'all': 92}, 'dt': 1529621671, 'sys': {'message': 0.0049, 'country': 'RU', 'sunrise': 1529516290, 'sunset': 1529584364}, 'id': 2013918, 'name': 'Ust-Maya', 'cod': 200}",51.67,78,6.51,92
148,barao de melgaco,"(-17.26076293200323, -55.788413460295416)",-17.26076293200323,-55.788413460295416,"{'coord': {'lon': -55.79, 'lat': -17.26}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 74.53, 'pressure': 1013.29, 'humidity': 59, 'temp_min': 74.53, 'temp_max': 74.53, 'sea_level': 1029.62, 'grnd_level': 1013.29}, 'wind': {'speed': 4.05, 'deg': 230.501}, 'clouds': {'all': 12}, 'dt': 1529621671, 'sys': {'message': 0.0033, 'country': 'BR', 'sunrise': 1529575935, 'sunset': 1529615887}, 'id': 3460558, 'name': 'Itiquira', 'cod': 200}",74.53,59,4.05,12
149,lata,"(-10.680217860048558, 164.8419422435387)",-10.680217860048556,164.84194224353868,"{'coord': {'lon': 164.84, 'lat': -10.68}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 82.45, 'pressure': 1025.53, 'humidity': 100, 'temp_min': 82.45, 'temp_max': 82.45, 'sea_level': 1025.57, 'grnd_level': 1025.53}, 'wind': {'speed': 17.63, 'deg': 151.001}, 'clouds': {'all': 32}, 'dt': 1529621671, 'sys': {'message': 0.0352, 'country': 'SB', 'sunrise': 1529522252, 'sunset': 1529563652}, 'id': 2178603, 'name': 'Nele', 'cod': 200}",82.45,100,17.63,32
150,hermanus,"(-65.18755836020591, 3.068083737392726)",-65.18755836020591,3.068083737392726,"{'coord': {'lon': 3.07, 'lat': -65.19}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 28.18, 'pressure': 1006.65, 'humidity': 98, 'temp_min': 28.18, 'temp_max': 28.18, 'sea_level': 1006.77, 'grnd_level': 1006.65}, 'wind': {'speed': 19.19, 'deg': 56.5013}, 'clouds': {'all': 92}, 'dt': 1529621672, 'sys': {'message': 0.0396, 'sunrise': 1529575573, 'sunset': 1529587994}, 'id': 0, 'name': '', 'cod': 200}",28.18,98,19.19,92
151,samusu,"(-0.6941333164661216, -163.75000629731534)",-0.6941333164661216,-163.75000629731534,"{'coord': {'lon': -163.75, 'lat': -0.69}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.82, 'pressure': 1022.61, 'humidity': 100, 'temp_min': 81.82, 'temp_max': 81.82, 'sea_level': 1022.73, 'grnd_level': 1022.61}, 'wind': {'speed': 12.1, 'deg': 85.0013}, 'clouds': {'all': 64}, 'dt': 1529621672, 'sys': {'message': 0.0031, 'sunrise': 1529600076, 'sunset': 1529643575}, 'id': 0, 'name': '', 'cod': 200}",81.82,100,12.1,64
152,mar del plata,"(-52.40442571055999, -47.234184489159986)",-52.40442571055999,-47.23418448915999,"{'coord': {'lon': -47.23, 'lat': -52.4}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 38.98, 'pressure': 991.9, 'humidity': 98, 'temp_min': 38.98, 'temp_max': 38.98, 'sea_level': 991.94, 'grnd_level': 991.9}, 'wind': {'speed': 17.4, 'deg': 254.501}, 'clouds': {'all': 0}, 'dt': 1529621672, 'sys': {'message': 0.0035, 'sunrise': 1529580046, 'sunset': 1529607668}, 'id': 0, 'name': '', 'cod': 200}",38.98,98,17.4,0
153,senanga,"(-16.640182297978825, 23.708267369094955)",-16.64018229797882,23.708267369094955,"{'coord': {'lon': 23.71, 'lat': -16.64}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.64, 'pressure': 920.64, 'humidity': 50, 'temp_min': 63.64, 'temp_max': 63.64, 'sea_level': 1034.97, 'grnd_level': 920.64}, 'wind': {'speed': 5.21, 'deg': 63.5013}, 'clouds': {'all': 76}, 'dt': 1529621672, 'sys': {'message': 0.009, 'country': 'ZM', 'sunrise': 1529556782, 'sunset': 1529596874}, 'id': 898947, 'name': 'Senanga', 'cod': 200}",63.64,50,5.21,76
154,chapais,"(51.46940127786681, -74.29910646631842)",51.469401277866815,-74.29910646631842,"{'coord': {'lon': -74.3, 'lat': 51.47}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 58.33, 'pressure': 978.93, 'humidity': 35, 'temp_min': 58.33, 'temp_max': 58.33, 'sea_level': 1025.53, 'grnd_level': 978.93}, 'wind': {'speed': 8.63, 'deg': 295.001}, 'clouds': {'all': 48}, 'dt': 1529621673, 'sys': {'message': 0.003, 'country': 'CA', 'sunrise': 1529570414, 'sunset': 1529630292}, 'id': 6691320, 'name': 'Nord-du-Québec', 'cod': 200}",58.33,35,8.63,48
155,tsihombe,"(-30.196161564398857, 44.22941905887603)",-30.196161564398857,44.229419058876026,"{'coord': {'lon': 44.23, 'lat': -30.2}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 66.97, 'pressure': 1038.18, 'humidity': 100, 'temp_min': 66.97, 'temp_max': 66.97, 'sea_level': 1038.26, 'grnd_level': 1038.18}, 'wind': {'speed': 9.64, 'deg': 176.501}, 'clouds': {'all': 76}, 'dt': 1529621673, 'sys': {'message': 0.0045, 'sunrise': 1529553547, 'sunset': 1529590259}, 'id': 0, 'name': '', 'cod': 200}",66.97,100,9.64,76
156,namatanai,"(-2.7318874855171487, 155.42862065974754)",-2.7318874855171487,155.42862065974754,"{'coord': {'lon': 155.43, 'lat': -2.73}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 82.54, 'pressure': 1025.04, 'humidity': 100, 'temp_min': 82.54, 'temp_max': 82.54, 'sea_level': 1025.21, 'grnd_level': 1025.04}, 'wind': {'speed': 1.74, 'deg': 85.5013}, 'clouds': {'all': 68}, 'dt': 1529621673, 'sys': {'message': 0.0034, 'sunrise': 1529523673, 'sunset': 1529566748}, 'id': 0, 'name': '', 'cod': 200}",82.54,100,1.74,68
157,kudahuvadhoo,"(2.185826258318073, 70.10012985896535)",2.185826258318073,70.10012985896535,"{'coord': {'lon': 70.1, 'lat': 2.19}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 82.09, 'pressure': 1023.5, 'humidity': 100, 'temp_min': 82.09, 'temp_max': 82.09, 'sea_level': 1023.59, 'grnd_level': 1023.5}, 'wind': {'speed': 11.14, 'deg': 254.001}, 'rain': {'3h': 0.2025}, 'clouds': {'all': 44}, 'dt': 1529621674, 'sys': {'message': 0.003, 'sunrise': 1529543644, 'sunset': 1529587742}, 'id': 0, 'name': '', 'cod': 200}",82.09,100,11.14,44
158,bachaquero,"(9.540015367937727, -71.37779417168272)",9.540015367937727,-71.37779417168272,"{'coord': {'lon': -71.38, 'lat': 9.54}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 86.77, 'pressure': 1023.91, 'humidity': 100, 'temp_min': 86.77, 'temp_max': 86.77, 'sea_level': 1023.67, 'grnd_level': 1023.91}, 'wind': {'speed': 6.06, 'deg': 41.0013}, 'clouds': {'all': 8}, 'dt': 1529621674, 'sys': {'message': 0.0033, 'country': 'VE', 'sunrise': 1529576826, 'sunset': 1529622481}, 'id': 3627576, 'name': 'Santa Apolonia', 'cod': 200}",86.77,100,6.06,8
159,chiusi,"(42.94052142537737, 12.10457474125306)",42.94052142537737,12.104574741253062,"{'coord': {'lon': 12.1, 'lat': 42.94}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 62.92, 'pressure': 984.52, 'humidity': 90, 'temp_min': 62.92, 'temp_max': 62.92, 'sea_level': 1028, 'grnd_level': 984.52}, 'wind': {'speed': 2.98, 'deg': 196.001}, 'clouds': {'all': 0}, 'dt': 1529621674, 'sys': {'message': 0.0046, 'country': 'IT', 'sunrise': 1529551975, 'sunset': 1529607254}, 'id': 3172912, 'name': 'Montegabbione', 'cod': 200}",62.92,90,2.98,0
160,sananduva,"(-27.838863998807838, -51.84640742603145)",-27.83886399880784,-51.846407426031455,"{'coord': {'lon': -51.85, 'lat': -27.84}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 60.67, 'pressure': 956.15, 'humidity': 80, 'temp_min': 60.67, 'temp_max': 60.67, 'sea_level': 1031.61, 'grnd_level': 956.15}, 'wind': {'speed': 8.08, 'deg': 259.001}, 'clouds': {'all': 32}, 'dt': 1529621674, 'sys': {'message': 0.0031, 'country': 'BR', 'sunrise': 1529576286, 'sunset': 1529613646}, 'id': 3448885, 'name': 'São João da Urtiga', 'cod': 200}",60.67,80,8.08,32
161,maceio,"(-15.743459916126568, -27.89284955725762)",-15.743459916126568,-27.89284955725762,"{'coord': {'lon': -27.89, 'lat': -15.74}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 75.88, 'pressure': 1034.29, 'humidity': 100, 'temp_min': 75.88, 'temp_max': 75.88, 'sea_level': 1034.41, 'grnd_level': 1034.29}, 'wind': {'speed': 19.08, 'deg': 100.501}, 'rain': {'3h': 0.42}, 'clouds': {'all': 92}, 'dt': 1529621675, 'sys': {'message': 0.0032, 'sunrise': 1529569067, 'sunset': 1529609361}, 'id': 0, 'name': '', 'cod': 200}",75.88,100,19.08,92
162,grand river south east,"(-22.45823671660459, 76.4324747972804)",-22.458236716604592,76.4324747972804,"{'coord': {'lon': 76.43, 'lat': -22.46}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 73.36, 'pressure': 1030.72, 'humidity': 100, 'temp_min': 73.36, 'temp_max': 73.36, 'sea_level': 1030.72, 'grnd_level': 1030.72}, 'wind': {'speed': 9.31, 'deg': 75.0013}, 'clouds': {'all': 0}, 'dt': 1529621675, 'sys': {'message': 0.0033, 'sunrise': 1529544809, 'sunset': 1529583539}, 'id': 0, 'name': '', 'cod': 200}",73.36,100,9.31,0
163,portland,"(-45.58270628088036, 139.66045881944166)",-45.58270628088036,139.66045881944166,"{'coord': {'lon': 139.66, 'lat': -45.58}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.96, 'pressure': 1029.1, 'humidity': 100, 'temp_min': 49.96, 'temp_max': 49.96, 'sea_level': 1029.02, 'grnd_level': 1029.1}, 'wind': {'speed': 25.08, 'deg': 290.001}, 'rain': {'3h': 0.1725}, 'clouds': {'all': 80}, 'dt': 1529621614, 'sys': {'message': 0.0028, 'sunrise': 1529533349, 'sunset': 1529564643}, 'id': 0, 'name': '', 'cod': 200}",49.96,100,25.08,80
164,jamame,"(0.23815303084421657, 42.548644764048674)",0.23815303084421655,42.548644764048674,"{'coord': {'lon': 42.55, 'lat': 0.24}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.51, 'pressure': 1026.02, 'humidity': 85, 'temp_min': 76.51, 'temp_max': 76.51, 'sea_level': 1027.76, 'grnd_level': 1026.02}, 'wind': {'speed': 10.02, 'deg': 215.501}, 'clouds': {'all': 92}, 'dt': 1529621675, 'sys': {'message': 0.0099, 'country': 'SO', 'sunrise': 1529550460, 'sunset': 1529594152}, 'id': 56399, 'name': 'Jamaame', 'cod': 200}",76.51,85,10.02,92
165,labuhan,"(-13.924155228537273, 99.50115735234345)",-13.924155228537273,99.50115735234344,"{'coord': {'lon': 99.5, 'lat': -13.92}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 81.1, 'pressure': 1027.48, 'humidity': 100, 'temp_min': 81.1, 'temp_max': 81.1, 'sea_level': 1027.56, 'grnd_level': 1027.48}, 'wind': {'speed': 26.08, 'deg': 107.501}, 'clouds': {'all': 32}, 'dt': 1529621676, 'sys': {'message': 0.0032, 'sunrise': 1529538287, 'sunset': 1529578985}, 'id': 0, 'name': '', 'cod': 200}",81.1,100,26.08,32
166,joshimath,"(33.57534952952544, 81.17364722533364)",33.57534952952544,81.17364722533364,"{'coord': {'lon': 81.17, 'lat': 33.58}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 30.61, 'pressure': 562.85, 'humidity': 100, 'temp_min': 30.61, 'temp_max': 30.61, 'sea_level': 1020.26, 'grnd_level': 562.85}, 'wind': {'speed': 1.74, 'deg': 237.001}, 'clouds': {'all': 92}, 'dt': 1529621676, 'sys': {'message': 0.0035, 'country': 'CN', 'sunrise': 1529537144, 'sunset': 1529588927}, 'id': 1280477, 'name': 'Napug', 'cod': 200}",30.61,100,1.74,92
167,salinopolis,"(4.324224037912813, -44.85207690802622)",4.3242240379128125,-44.85207690802622,"{'coord': {'lon': -44.85, 'lat': 4.32}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 82, 'pressure': 1028.94, 'humidity': 97, 'temp_min': 82, 'temp_max': 82, 'sea_level': 1029.1, 'grnd_level': 1028.94}, 'wind': {'speed': 10.25, 'deg': 87.0013}, 'clouds': {'all': 20}, 'dt': 1529621676, 'sys': {'message': 0.0032, 'sunrise': 1529571013, 'sunset': 1529615557}, 'id': 0, 'name': '', 'cod': 200}",82.0,97,10.25,20
168,guerrero negro,"(27.444492177748785, -115.35035893390616)",27.444492177748785,-115.35035893390615,"{'coord': {'lon': -115.35, 'lat': 27.44}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 66.43, 'pressure': 1025.04, 'humidity': 98, 'temp_min': 66.43, 'temp_max': 66.43, 'sea_level': 1025.49, 'grnd_level': 1025.04}, 'wind': {'speed': 14.27, 'deg': 311.001}, 'clouds': {'all': 0}, 'dt': 1529621676, 'sys': {'message': 0.0031, 'country': 'MX', 'sunrise': 1529585230, 'sunset': 1529635184}, 'id': 4021858, 'name': 'Guerrero Negro', 'cod': 200}",66.43,98,14.27,0
169,klaksvik,"(76.10917489624975, -2.00335207852018)",76.10917489624975,-2.00335207852018,"{'coord': {'lon': -2, 'lat': 76.11}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 39.07, 'pressure': 1023.5, 'humidity': 97, 'temp_min': 39.07, 'temp_max': 39.07, 'sea_level': 1023.59, 'grnd_level': 1023.5}, 'wind': {'speed': 17.18, 'deg': 191.501}, 'clouds': {'all': 0}, 'dt': 1529621677, 'sys': {'message': 0.0032, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",39.07,97,17.18,0
170,torata,"(-16.580400905663765, -70.54218835417596)",-16.580400905663765,-70.54218835417595,"{'coord': {'lon': -70.54, 'lat': -16.58}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 38.8, 'pressure': 683.46, 'humidity': 53, 'temp_min': 38.8, 'temp_max': 38.8, 'sea_level': 1027.52, 'grnd_level': 683.46}, 'wind': {'speed': 1.7, 'deg': 2.00131}, 'clouds': {'all': 0}, 'dt': 1529621626, 'sys': {'message': 0.0032, 'country': 'PE', 'sunrise': 1529579399, 'sunset': 1529619505}, 'id': 3934607, 'name': 'Departamento de Moquegua', 'cod': 200}",38.8,53,1.7,0
171,araceli,"(9.974046204977654, 120.44712603657973)",9.974046204977654,120.44712603657972,"{'coord': {'lon': 120.45, 'lat': 9.97}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 84.88, 'pressure': 1024.88, 'humidity': 100, 'temp_min': 84.88, 'temp_max': 84.88, 'sea_level': 1024.96, 'grnd_level': 1024.88}, 'wind': {'speed': 5.99, 'deg': 170.501}, 'clouds': {'all': 20}, 'dt': 1529621677, 'sys': {'message': 0.0035, 'country': 'PH', 'sunrise': 1529530733, 'sunset': 1529576481}, 'id': 1730272, 'name': 'Araceli', 'cod': 200}",84.88,100,5.99,20
172,mansoa,"(12.031955371035536, -15.237249365786795)",12.031955371035535,-15.237249365786795,"{'coord': {'lon': -15.24, 'lat': 12.03}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 78.8, 'pressure': 1014, 'humidity': 83, 'temp_min': 78.8, 'temp_max': 78.8}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 320}, 'clouds': {'all': 0}, 'dt': 1529618400, 'sys': {'type': 1, 'id': 6118, 'message': 0.005, 'country': 'GW', 'sunrise': 1529563078, 'sunset': 1529609277}, 'id': 2371467, 'name': 'Mansoa', 'cod': 200}",78.8,83,4.7,0
173,hofn,"(62.77308137062883, -17.05951852345163)",62.77308137062882,-17.05951852345163,"{'coord': {'lon': -17.06, 'lat': 62.77}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 50.14, 'pressure': 1037.37, 'humidity': 98, 'temp_min': 50.14, 'temp_max': 50.14, 'sea_level': 1037.32, 'grnd_level': 1037.37}, 'wind': {'speed': 21.39, 'deg': 222.501}, 'rain': {'3h': 0.17}, 'clouds': {'all': 80}, 'dt': 1529621678, 'sys': {'message': 0.0036, 'country': 'IS', 'sunrise': 1529550303, 'sunset': 1529622918}, 'id': 2625252, 'name': 'Vík', 'cod': 200}",50.14,98,21.39,80
174,ponta do sol,"(22.025007979241337, -23.770121632983546)",22.025007979241337,-23.770121632983546,"{'coord': {'lon': -23.77, 'lat': 22.03}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 71.56, 'pressure': 1033.56, 'humidity': 99, 'temp_min': 71.56, 'temp_max': 71.56, 'sea_level': 1033.6, 'grnd_level': 1033.56}, 'wind': {'speed': 16.8, 'deg': 34.5013}, 'clouds': {'all': 48}, 'dt': 1529621678, 'sys': {'message': 0.0027, 'sunrise': 1529563958, 'sunset': 1529612492}, 'id': 0, 'name': '', 'cod': 200}",71.56,99,16.8,48
175,birao,"(10.275731761644053, 23.98286925147184)",10.275731761644053,23.98286925147184,"{'coord': {'lon': 23.98, 'lat': 10.28}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 70.21, 'pressure': 963.12, 'humidity': 92, 'temp_min': 70.21, 'temp_max': 70.21, 'sea_level': 1026.87, 'grnd_level': 963.12}, 'wind': {'speed': 3.09, 'deg': 217.001}, 'clouds': {'all': 20}, 'dt': 1529621678, 'sys': {'message': 0.0028, 'country': 'CF', 'sunrise': 1529553856, 'sunset': 1529599671}, 'id': 240210, 'name': 'Birao', 'cod': 200}",70.21,92,3.09,20
176,kerki,"(38.11720122524832, 65.32350375775536)",38.11720122524832,65.32350375775536,"{'coord': {'lon': 65.32, 'lat': 38.12}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 68.68, 'pressure': 980.71, 'humidity': 35, 'temp_min': 68.68, 'temp_max': 68.68, 'sea_level': 1019.45, 'grnd_level': 980.71}, 'wind': {'speed': 6.29, 'deg': 15.5013}, 'clouds': {'all': 0}, 'dt': 1529621631, 'sys': {'message': 0.0035, 'country': 'TM', 'sunrise': 1529540169, 'sunset': 1529593511}, 'id': 1219002, 'name': 'Atamyrat', 'cod': 200}",68.68,35,6.29,0
177,nyuksenitsa,"(60.160692848326875, 43.97072160002605)",60.16069284832688,43.970721600026046,"{'coord': {'lon': 43.97, 'lat': 60.16}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 51.58, 'pressure': 1002.51, 'humidity': 63, 'temp_min': 51.58, 'temp_max': 51.58, 'sea_level': 1021.6, 'grnd_level': 1002.51}, 'wind': {'speed': 9.01, 'deg': 296.001}, 'clouds': {'all': 8}, 'dt': 1529621678, 'sys': {'message': 0.0116, 'country': 'RU', 'sunrise': 1529537892, 'sunset': 1529606034}, 'id': 470218, 'name': 'Vysokaya', 'cod': 200}",51.58,63,9.01,8
178,prado,"(-17.385435783883665, -37.41619799122512)",-17.385435783883665,-37.41619799122512,"{'coord': {'lon': -37.42, 'lat': -17.39}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.98, 'pressure': 1034.77, 'humidity': 100, 'temp_min': 74.98, 'temp_max': 74.98, 'sea_level': 1034.89, 'grnd_level': 1034.77}, 'wind': {'speed': 7.56, 'deg': 117.501}, 'clouds': {'all': 88}, 'dt': 1529621679, 'sys': {'message': 0.0037, 'sunrise': 1529571541, 'sunset': 1529611463}, 'id': 0, 'name': '', 'cod': 200}",74.98,100,7.56,88
